,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,66.86,55.43,0.0
1,OTHER,45.45,55.56,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,46.15,36.36,0.0
4,ASIAN-PACIFIC,37.5,70.59,0.0
5,WHITE,70.61,70.92,83.33
6,BLACK,56.52,64.06,0.0
