,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.48,42.35,0.0
1,OTHER,40.0,40.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,27.27,57.14,0.0
4,ASIAN-PACIFIC,22.22,46.15,0.0
5,WHITE,63.62,65.44,0.0
6,BLACK,52.66,66.34,25.0
