PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
GEORGETOWN,0,40.74,25.64,0,0,50,0,0,50,0,50,66.67,0,66.67,66.67,0,63.09,62.82,0,55.53,51.67,57.27
TOTAL,,40.74,33.33,,0.0,50.0,,0.0,50.0,,50.0,66.67,,66.67,66.67,,62.91,62.53,,56.66,53.85,58.0
