,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.71,28.57,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,65.62,64.79,0.0
6,BLACK,0.0,0.0,0.0
