,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.41,39.02,0.0
1,OTHER,81.82,16.67,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,44.44,50.0,0.0
4,ASIAN-PACIFIC,40.0,0.0,0.0
5,WHITE,72.85,73.05,0.0
6,BLACK,51.31,64.37,100.0
