,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.0,58.9,0.0
1,OTHER,57.14,83.33,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,46.15,36.84,0.0
4,ASIAN-PACIFIC,47.83,60.0,0.0
5,WHITE,66.67,64.99,0.0
6,BLACK,68.6,76.72,0.0
