,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.23,49.18,0.0
1,OTHER,62.5,52.46,100.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,44.39,53.78,50.0
4,ASIAN-PACIFIC,44.95,43.48,50.0
5,WHITE,60.88,61.29,100.0
6,BLACK,59.38,63.88,33.33
