RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,62.16,67.09,0.00,64.71
OTHER,64.00,78.79,0.00,71.19
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,70.37,76.92,0.00,72.50
ASIA-PI,66.67,72.92,0.00,71.21
WHITE,74.93,77.10,100.0,76.14
BLACK,52.54,67.67,0.00,60.56
TOTAL,70.59,75.22,50.00,73.10
