,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.78,33.33,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,25.0,0.0
4,ASIAN-PACIFIC,50.0,75.0,0.0
5,WHITE,76.47,70.83,0.0
6,BLACK,54.85,63.33,0.0
