,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.98,28.57,0.0
1,OTHER,30.0,36.0,0.0
2,NATIVE AMERICAN,50.0,50.0,0.0
3,LATINO,28.0,20.0,0.0
4,ASIAN-PACIFIC,9.52,12.5,0.0
5,WHITE,42.07,39.61,100.0
6,BLACK,38.36,54.55,0.0
