,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.94,38.1,0.0
1,OTHER,10.0,37.04,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,43.48,35.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,43.75,44.83,0.0
6,BLACK,38.62,56.34,0.0
