,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.36,33.02,0.0
1,OTHER,30.95,32.5,0.0
2,NATIVE AMERICAN,66.67,15.38,0.0
3,LATINO,26.58,34.69,0.0
4,ASIAN-PACIFIC,23.13,26.81,0.0
5,WHITE,62.76,61.41,50.0
6,BLACK,37.77,48.75,0.0
