,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.9,37.04,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,66.67,50.0,0.0
4,ASIAN-PACIFIC,100.0,100.0,0.0
5,WHITE,59.73,58.73,0.0
6,BLACK,28.57,33.33,0.0
