,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,51.02,0.0
1,OTHER,71.43,66.67,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,57.14,62.5,0.0
4,ASIAN-PACIFIC,30.77,58.33,0.0
5,WHITE,58.82,60.83,0.0
6,BLACK,50.94,70.39,0.0
