,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.8,40.7,0.0
1,OTHER,57.69,66.67,0.0
2,NATIVE AMERICAN,75.0,16.67,0.0
3,LATINO,45.24,54.67,0.0
4,ASIAN-PACIFIC,47.92,47.54,0.0
5,WHITE,67.88,68.17,100.0
6,BLACK,65.25,73.82,0.0
