RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,51.61,50.00,0.00,50.72
OTHER,100.0,0.00,0.00,100.0
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,50.00,25.00,0.00,40.00
ASIA-PI,0.00,50.00,0.00,50.00
WHITE,71.52,71.07,100.0,71.34
BLACK,0.00,0.00,0.00,0.00
TOTAL,70.14,69.23,100.0,69.72
