RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,30.89,34.87,0.0,32.81
OTHER,36.59,30.43,0.0,33.33
NATIVE-AM,37.5,25.0,0.0,33.33
HISP-LT,31.76,21.14,0.0,25.36
ASIA-PI,42.42,29.73,0.0,35.71
WHITE,65.51,63.46,33.33,64.39
BLACK,45.56,51.97,0.0,49.45
TOTAL,58.7,58.36,28.57,58.5
