,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.52,48.11,0.0
1,OTHER,51.92,58.49,0.0
2,NATIVE AMERICAN,100.0,50.0,0.0
3,LATINO,39.6,53.85,50.0
4,ASIAN-PACIFIC,44.3,38.73,25.0
5,WHITE,63.07,62.77,100.0
6,BLACK,63.89,71.96,0.0
