,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.83,51.52,0.0
1,OTHER,0.0,40.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,16.67,44.44,0.0
4,ASIAN-PACIFIC,0.0,50.0,0.0
5,WHITE,66.51,67.05,0.0
6,BLACK,66.67,0.0,0.0
