,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.18,49.48,0.0
1,OTHER,54.17,51.61,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,52.0,54.39,0.0
4,ASIAN-PACIFIC,47.22,51.52,0.0
5,WHITE,62.73,60.12,100.0
6,BLACK,58.72,70.67,75.0
