,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.33,42.11,0.0
1,OTHER,64.29,60.38,0.0
2,NATIVE AMERICAN,71.43,57.14,0.0
3,LATINO,44.95,61.43,0.0
4,ASIAN-PACIFIC,48.44,56.25,0.0
5,WHITE,59.94,65.6,0.0
6,BLACK,58.96,70.29,100.0
