RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,46.46,53.51,0.00,50.23
OTHER,58.06,51.52,0.00,54.69
NATIVE-AM,0.00,40.00,0.00,33.33
HISP-LT,48.39,60.47,0.00,55.41
ASIA-PI,50.84,50.51,0.00,50.50
WHITE,55.25,59.70,0.00,57.75
BLACK,48.76,68.78,66.67,61.40
TOTAL,51.88,57.92,40.00,55.19
