,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.0,53.85,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,73.33,69.32,0.0
6,BLACK,54.63,69.72,0.0
