RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,34.23,32.31,75.00,33.88
OTHER,30.00,33.33,0.00,32.35
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,40.00,48.00,0.00,44.44
ASIA-PI,29.31,38.03,0.00,34.11
WHITE,50.94,57.66,0.00,54.41
BLACK,50.00,62.84,100.0,58.03
TOTAL,45.96,52.86,66.67,49.83
