,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.0,23.26,0.0
1,OTHER,50.0,66.67,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,75.0,40.0,0.0
4,ASIAN-PACIFIC,100.0,0.0,0.0
5,WHITE,65.09,59.06,0.0
6,BLACK,52.63,63.44,0.0
