,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.94,53.42,0.0
1,OTHER,58.33,72.73,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,43.75,67.35,0.0
4,ASIAN-PACIFIC,50.0,53.97,0.0
5,WHITE,73.32,72.91,0.0
6,BLACK,52.81,72.63,0.0
