,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.78,32.51,0.0
1,OTHER,28.57,35.59,0.0
2,NATIVE AMERICAN,50.0,50.0,0.0
3,LATINO,39.29,36.92,0.0
4,ASIAN-PACIFIC,35.29,53.49,0.0
5,WHITE,58.12,56.0,50.0
6,BLACK,38.07,48.24,0.0
