,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.22,48.73,0.0
1,OTHER,47.54,60.26,100.0
2,NATIVE AMERICAN,44.44,33.33,0.0
3,LATINO,29.89,49.04,0.0
4,ASIAN-PACIFIC,46.88,47.46,0.0
5,WHITE,58.37,62.75,0.0
6,BLACK,63.15,70.29,87.5
