RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,26.16,32.04,0.0,28.89
OTHER,16.67,39.13,0.0,27.66
NATIVE-AM,20.0,50.0,0.0,28.57
HISP-LT,39.39,44.68,0.0,42.5
ASIA-PI,12.82,23.68,0.0,18.18
WHITE,68.54,67.4,0.0,67.91
BLACK,38.18,49.42,25.0,45.02
TOTAL,54.67,57.98,20.0,56.53
