,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.57,31.58,0.0
1,OTHER,45.45,57.14,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,30.0,16.67,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,63.4,67.26,100.0
6,BLACK,55.13,70.92,0.0
