,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.21,40.33,0.0
1,OTHER,53.85,56.0,100.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,41.43,42.69,0.0
4,ASIAN-PACIFIC,38.04,37.22,0.0
5,WHITE,53.7,54.55,66.67
6,BLACK,51.48,60.95,75.0
