PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
0002,64.71,0,50,46.88,0,66.67,100,0,0,0,0,40,35.71,0,33.33,33.33,0,67.23,68.94,0,50,28.57
0003,63.37,0,60,41.67,0,0,50,0,0,0,0,0,50,0,66.67,0,0,67.53,63.76,0,66.67,66.67
0004,55.75,0,16.67,22.58,0,33.33,25,0,0,0,0,22.22,45.45,0,16.67,33.33,0,62.58,61.87,0,36.36,9.09
0005,72.62,100,30,25,0,0,0,0,0,0,0,0,50,0,100,0,0,75.66,74.23,0,100,0
0006,56.13,100,36.11,29.59,0,62.5,100,0,0,0,0,27.27,16.67,0,25,18.75,0,62.23,59.58,0,51.35,44.19
0007,55.11,0,20.83,11.63,0,25,50,0,100,0,0,25,27.78,0,0,0,100,61.24,59.83,0,0,40.00
0008,62.05,0,33.33,35.71,0,0,0,0,0,0,0,28.57,75,0,0,0,0,69.03,61.83,0,0,100.00
0009,64.43,0,34.48,22.22,0,0,0,0,0,0,0,0,0,0,75,50,0,64.89,72.2,0,0,33.33
0010,59.2,0,39.53,39.68,0,50,40,0,0,0,0,57.14,50,0,50,0,0,59.75,63.19,0,72.73,50.00
0011,61.47,100,44.64,29.27,0,100,100,0,0,0,0,40,33.33,0,33.33,40,0,63.07,66.57,0,55.56,37.50
0012,62.99,0,30,18.18,0,50,0,0,0,0,0,25,50,0,0,0,0,67.59,67.01,0,100,25.00
0013,65.42,0,45,25,0,0,66.67,0,0,0,0,60,72.73,0,0,0,100,68.11,68.91,0,33.33,33.33
TOTAL,60.51,100.0,36.59,29.58,,51.85,52.17,,12.5,0.0,,32.56,40.22,,34.09,23.26,40.0,64.15,64.75,0.0,51.22,38.33
