PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CANDLER - 1736,0.0,142.0,166.0,0.0,8.0,7.0,0.0,0.0,3.0,0.0,56.0,36.0,0.0,7.0,6.0,2.0,1026.0,876.0,0.0,217.0,184.0,2736.0
TOTAL,0.0,142.0,166.0,0.0,8.0,7.0,0.0,0.0,3.0,0.0,56.0,36.0,0.0,7.0,6.0,2.0,1026.0,876.0,0.0,217.0,184.0,2736.0
