,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.21,44.09,0.0
1,OTHER,40.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,37.5,45.45,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,54.0,55.25,0.0
6,BLACK,16.67,55.56,0.0
