,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.01,30.11,0.0
1,OTHER,60.0,40.0,0.0
2,NATIVE AMERICAN,33.33,0.0,0.0
3,LATINO,44.44,36.36,0.0
4,ASIAN-PACIFIC,0.0,58.33,0.0
5,WHITE,60.17,57.85,0.0
6,BLACK,55.56,50.0,0.0
