,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.18,50.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,100.0,100.0,0.0
5,WHITE,66.85,63.24,100.0
6,BLACK,0.0,0.0,0.0
