PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
MOULTRIE,0.0,59.0,41.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0,7.0,8.0,2.0,902.0,743.0,1.0,368.0,187.0,2369.0
AUTREYVILLE,0.0,14.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,2.0,2.0,0.0,336.0,299.0,0.0,56.0,29.0,762.0
BRIDGECREEK,0.0,13.0,18.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,347.0,323.0,0.0,13.0,8.0,733.0
CROSLAND,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,59.0,50.0,0.0,17.0,12.0,153.0
DOERUN,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,129.0,127.0,0.0,74.0,41.0,382.0
FUNSTON,0.0,12.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,326.0,257.0,0.0,34.0,18.0,671.0
HAMILTON,0.0,8.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,202.0,197.0,0.0,7.0,2.0,434.0
HARTSFIELD,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,136.0,0.0,1.0,1.0,281.0
HOPEWELL,1.0,10.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,1.0,1.0,0.0,438.0,397.0,0.0,31.0,29.0,945.0
LEE,0.0,10.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,3.0,2.0,0.0,234.0,217.0,0.0,26.0,16.0,531.0
MILLCREEK,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,137.0,101.0,0.0,7.0,2.0,258.0
MONK,0.0,17.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,390.0,348.0,0.0,59.0,34.0,875.0
MURPHY,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,304.0,291.0,0.0,8.0,8.0,633.0
NORMAN PARK,1.0,23.0,14.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,18.0,11.0,0.0,1.0,0.0,0.0,518.0,479.0,0.0,106.0,65.0,1240.0
ROBINSON,1.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,1.0,0.0,1.0,225.0,212.0,0.0,23.0,20.0,517.0
THIGPEN,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,63.0,0.0,3.0,2.0,147.0
TYTY,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,126.0,120.0,0.0,1.0,3.0,264.0
WARRIOR,0.0,9.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,278.0,230.0,0.0,8.0,6.0,551.0
TOTAL,4.0,206.0,172.0,0.0,33.0,18.0,0.0,5.0,3.0,0.0,118.0,78.0,0.0,18.0,15.0,4.0,5156.0,4590.0,1.0,842.0,483.0,11746.0
