RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.58,45.53,0.00,44.96
OTHER,30.77,56.00,0.00,43.14
NATIVE-AM,100.0,50.00,0.00,85.71
HISP-LT,43.18,55.32,0.00,48.91
ASIA-PI,57.14,25.00,0.00,35.71
WHITE,60.37,60.39,0.00,60.36
BLACK,55.98,67.98,0.00,61.88
TOTAL,57.46,58.69,0.00,58.04
