,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.92,40.43,0.0
1,OTHER,50.0,44.44,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,23.08,62.16,0.0
4,ASIAN-PACIFIC,9.09,22.22,0.0
5,WHITE,58.01,59.39,0.0
6,BLACK,51.85,60.0,0.0
