,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,0.0,25.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,50.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,76.1,79.51,0.0
6,BLACK,36.84,78.26,0.0
