RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,55.14,57.90,60.87,56.56
OTHER,50.00,51.04,0.00,50.00
NATIVE-AM,57.14,55.56,0.00,56.52
HISP-LT,52.16,54.98,0.00,53.73
ASIA-PI,52.33,52.66,0.00,52.37
WHITE,63.71,63.85,63.16,63.78
BLACK,59.28,68.06,100.0,64.38
TOTAL,60.31,61.55,58.33,60.95
