,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.09,42.5,0.0
1,OTHER,25.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,50.0,37.5,0.0
4,ASIAN-PACIFIC,42.86,50.0,0.0
5,WHITE,71.49,71.04,100.0
6,BLACK,35.29,56.41,0.0
