,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.81,60.87,0.0
1,OTHER,71.05,63.64,0.0
2,NATIVE AMERICAN,50.0,33.33,0.0
3,LATINO,87.5,74.36,0.0
4,ASIAN-PACIFIC,70.83,70.83,0.0
5,WHITE,70.57,74.04,0.0
6,BLACK,50.24,62.2,0.0
