,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.67,38.49,0.0
1,OTHER,41.94,40.0,50.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,42.86,42.86,0.0
4,ASIAN-PACIFIC,14.29,0.0,0.0
5,WHITE,41.86,41.67,0.0
6,BLACK,34.77,48.83,66.67
