,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.25,43.9,0.0
1,OTHER,42.86,46.15,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,33.33,37.8,0.0
4,ASIAN-PACIFIC,33.33,33.33,0.0
5,WHITE,63.91,63.15,100.0
6,BLACK,51.61,64.0,0.0
