,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.22,47.18,0.0
1,OTHER,54.55,54.76,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,49.32,45.21,0.0
4,ASIAN-PACIFIC,41.18,52.0,0.0
5,WHITE,66.58,67.41,50.0
6,BLACK,62.14,65.99,100.0
