RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,28.21,42.35,0.0,35.58
OTHER,57.14,80.0,0.0,70.59
NATIVE-AM,0.0,100.0,0.0,50.0
HISP-LT,36.84,27.27,0.0,30.95
ASIA-PI,58.33,37.5,100.0,48.98
WHITE,59.35,56.46,0.0,57.77
BLACK,54.41,49.58,100.0,51.6
TOTAL,52.42,51.35,50.0,51.84
