,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.89,41.01,0.0
1,OTHER,37.93,60.98,50.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,37.27,56.38,0.0
4,ASIAN-PACIFIC,37.76,32.11,0.0
5,WHITE,49.72,54.01,0.0
6,BLACK,52.14,60.88,100.0
