PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
10,55.97,0,47.37,44.7,0,27.27,66.67,0,100,100,0,39.39,52.17,0,36.36,55.56,66.67,56.49,58.02,0,60.34,62.63
2,54.58,100,30.11,29.01,0,40,60,0,0,33.33,0,36.36,44.44,0,58.33,0,0,57.85,60.17,0,50,55.56
3,48.92,0,26.03,31.06,0,28.57,71.43,0,50,0,0,36.36,53.33,0,100,33.33,100,52.17,50.78,0,59.41,42.76
4,44.85,0,32.79,34.4,0,43.75,30,0,50,50,0,35.29,18.18,0,29.73,31.71,0,48.17,46.62,100,56.13,44.91
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41.72,0,31.46,28.71,0,44.83,33.33,0,33.33,50,0,25.24,23.53,0,32.43,38.24,33.33,43.19,45.55,0,50,44.79
6,61.44,100,52.08,50.42,0,66.67,50,0,66.67,75,0,55.81,71.43,0,25,36.36,100,62.79,63.91,0,55.95,53.16
7,58.04,0,45.53,44.58,0,56,30.77,0,50,100,0,55.32,43.18,0,25,57.14,0,60.39,60.37,0,67.98,55.98
8,59.2,75,50.88,44.65,100,65.38,42.86,0,60,50,0,44.21,46.67,0,43.18,37.93,0,59.58,63.33,100,70.95,60.54
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,52.61,35.71,39.42,37.74,100.0,50.62,38.21,,48.15,57.14,0.0,38.95,36.71,0.0,36.82,35.29,50.0,55.15,56.38,66.67,56.24,50.33
