,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.4,54.72,0.0
1,OTHER,41.82,63.04,0.0
2,NATIVE AMERICAN,0.0,33.33,0.0
3,LATINO,52.0,60.38,0.0
4,ASIAN-PACIFIC,61.11,50.0,0.0
5,WHITE,63.36,66.89,0.0
6,BLACK,48.67,65.12,0.0
