,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.73,48.57,0.0
1,OTHER,66.67,80.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,25.0,25.0,0.0
4,ASIAN-PACIFIC,25.0,42.86,0.0
5,WHITE,70.39,67.91,0.0
6,BLACK,45.09,60.08,0.0
