,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.0,24.53,0.0
1,OTHER,33.33,40.0,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,53.85,50.0,0.0
4,ASIAN-PACIFIC,50.0,60.0,0.0
5,WHITE,57.88,56.14,0.0
6,BLACK,40.0,38.46,0.0
