,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.13,54.17,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,50.0,0.0
5,WHITE,61.76,64.42,100.0
6,BLACK,53.75,70.79,0.0
