,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.01,40.7,0.0
1,OTHER,54.0,46.97,100.0
2,NATIVE AMERICAN,50.0,27.27,0.0
3,LATINO,41.8,51.82,100.0
4,ASIAN-PACIFIC,35.81,38.29,33.33
5,WHITE,61.0,63.32,66.67
6,BLACK,61.39,67.1,0.0
