,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.56,30.25,0.0
1,OTHER,53.85,33.33,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,32.56,33.33,0.0
4,ASIAN-PACIFIC,50.0,45.16,0.0
5,WHITE,61.45,56.59,100.0
6,BLACK,51.17,60.2,0.0
