PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,3522.0,4.0,155.0,139.0,0.0,14.0,17.0,0.0,2.0,1.0,0.0,26.0,23.0,0.0,19.0,15.0,2.0,806.0,539.0,11.0,1094.0,655.0
03,2428.0,5.0,66.0,107.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,6.0,4.0,2.0,625.0,522.0,7.0,581.0,462.0
04,3957.0,2.0,116.0,105.0,0.0,16.0,15.0,0.0,4.0,1.0,0.0,17.0,22.0,0.0,19.0,21.0,2.0,1077.0,970.0,4.0,920.0,646.0
05,3547.0,3.0,85.0,105.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,14.0,11.0,0.0,26.0,18.0,0.0,868.0,723.0,4.0,1034.0,640.0
06,2598.0,2.0,73.0,89.0,0.0,6.0,13.0,0.0,2.0,1.0,0.0,6.0,8.0,0.0,9.0,7.0,2.0,796.0,654.0,7.0,538.0,385.0
07,4478.0,7.0,160.0,165.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,6.0,4.0,1.0,438.0,414.0,13.0,1947.0,1284.0
08,3235.0,7.0,106.0,127.0,0.0,8.0,9.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,3.0,95.0,63.0,12.0,1617.0,1175.0
09,1455.0,0.0,51.0,60.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,4.0,411.0,361.0,4.0,310.0,237.0
10,3873.0,8.0,131.0,171.0,3.0,9.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,37.0,21.0,53.0,2068.0,1359.0
11,760.0,0.0,18.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,416.0,277.0
12,1860.0,8.0,47.0,78.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,21.0,11.0,29.0,937.0,709.0
