,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.17,33.33,0.0
1,OTHER,33.33,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,40.0,25.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,41.03,47.73,0.0
6,BLACK,44.94,54.92,0.0
