,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,49.55,56.45,0.0
1,OTHER,54.55,69.77,0.0
2,NATIVE AMERICAN,100.0,80.0,0.0
3,LATINO,50.56,58.1,0.0
4,ASIAN-PACIFIC,31.46,46.39,0.0
5,WHITE,65.69,66.79,66.67
6,BLACK,65.45,67.03,0.0
