,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.4,42.66,0.0
1,OTHER,57.14,12.5,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,29.22,51.94,0.0
4,ASIAN-PACIFIC,50.0,50.0,0.0
5,WHITE,61.38,57.1,50.0
6,BLACK,22.22,40.0,0.0
