,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.61,43.23,0.0
1,OTHER,63.16,69.23,0.0
2,NATIVE AMERICAN,37.5,0.0,0.0
3,LATINO,46.34,48.84,0.0
4,ASIAN-PACIFIC,50.0,43.75,0.0
5,WHITE,65.55,66.15,83.33
6,BLACK,49.59,68.28,100.0
