,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.62,44.09,0.0
1,OTHER,48.65,51.61,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,35.24,50.0,0.0
4,ASIAN-PACIFIC,38.98,38.33,0.0
5,WHITE,62.87,56.98,0.0
6,BLACK,54.98,63.74,0.0
