PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CROSS-GREEN,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,0.0,88.0,51.0,219.0
SWAINSBORO,2.0,270.0,299.0,0.0,14.0,10.0,0.0,4.0,1.0,0.0,26.0,26.0,0.0,18.0,15.0,2.0,1884.0,1555.0,1.0,1648.0,985.0,6760.0
SUMMERTOWN,0.0,19.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,178.0,162.0,0.0,60.0,43.0,484.0
STILLMORE,1.0,22.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,168.0,148.0,0.0,120.0,81.0,578.0
BLUNDALE,0.0,19.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,333.0,288.0,0.0,4.0,3.0,669.0
CANOOCHEE,0.0,26.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,206.0,0.0,68.0,54.0,629.0
GARFIELD,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183.0,168.0,0.0,46.0,30.0,461.0
NUNEZ,0.0,19.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,133.0,123.0,0.0,32.0,37.0,362.0
TWIN CITY,0.0,54.0,72.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,458.0,400.0,0.0,314.0,213.0,1521.0
ADRIAN,0.0,26.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,340.0,300.0,0.0,36.0,29.0,766.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TOTAL,3.0,475.0,528.0,0.0,24.0,17.0,0.0,5.0,2.0,0.0,38.0,37.0,0.0,19.0,16.0,3.0,3954.0,3386.0,1.0,2416.0,1526.0,12450.0
