,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,2.7,20.0,0.0
1,OTHER,33.33,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,33.33,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,57.01,48.98,100.0
6,BLACK,41.18,54.55,0.0
