PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
MONTICELLO,0.0,12.0,12.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,8.0,7.0,0.0,3.0,2.0,2.0,958.0,886.0,0.0,534.0,325.0,2759.0
MARTIN & BURNEY,0.0,25.0,18.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,9.0,0.0,3.0,3.0,1.0,1031.0,988.0,0.0,27.0,23.0,2144.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,0.0,37.0,30.0,0.0,9.0,7.0,0.0,3.0,0.0,0.0,15.0,16.0,0.0,6.0,5.0,3.0,1989.0,1874.0,0.0,561.0,348.0,4903.0
